name,genre,website,license,comment,wikilink,operatingSystem,programmingLanguage
Chemistry Development Kit,Molecular_modelling,http://cdk.sourceforge.net/,GNU_Lesser_General_Public_License,"El Chemistry Development Kit es una biblioteca Java de código abierto para Quimioinformática y Bioinformática. Está disponible para Windows, Unix, y Mac OS. Se distribuye bajo licencia GNU LGPL.",http://en.wikipedia.org/wiki/Chemistry_Development_Kit,Cross-platform,Java
Chemistry Development Kit,Molecular_modelling,http://cdk.sourceforge.net/,GNU_Lesser_General_Public_License,"Chemistry Development Kit, CDK, è una libreria Java open source per la chemioinformatica e la bioinformatica. È disponibile per sistemi Windows, Mac OS X, Linux e Unix. È distribuito sotto licenza GNU LGPL.",http://en.wikipedia.org/wiki/Chemistry_Development_Kit,Cross-platform,Java
Chemistry Development Kit,Molecular_modelling,http://cdk.sourceforge.net/,GNU_Lesser_General_Public_License,"The Chemistry Development Kit is an open-source Java library for Chemoinformatics and Bioinformatics. It is available for Windows, Unix, and Mac OS. It is distributed under the GNU LGPL.",http://en.wikipedia.org/wiki/Chemistry_Development_Kit,Cross-platform,Java
Chemistry Development Kit,Molecular_modelling,http://cdk.sourceforge.net/,GNU_Lesser_General_Public_License,"CDK (Chemistry Development Kit) — библиотека Java-классов для хемоинформатики и биоинформатики, распространяемая на условиях GNU Lesser General Public License.CDK используется во многих программах, в том числе Jmol, JChemPaint и Bioclipse.",http://en.wikipedia.org/wiki/Chemistry_Development_Kit,Cross-platform,Java
Chemistry Development Kit,Molecular_modelling,http://cdk.sourceforge.net/,GNU_Lesser_General_Public_License,"Le Chemistry Development Kit (CDK) est une bibliothèque open source développée en Java pour la Chemo-informatique et la Bio-informatique . Cette bibliothèque est disponible pour les systèmes Windows, Unix, et Mac OS X. CDK est distribué sous licence GNU LGPL.",http://en.wikipedia.org/wiki/Chemistry_Development_Kit,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,"Jmol es un visor de código abierto de estructuras químicas en 3D.Jmol devuelve una representación tridimensional de una molécula que puede usarse como herramienta de enseñanza o para la investigación, por ejemplo en química y bioquímica. Es software libre y de código abierto, escrito en Java y por ello se puede ejecutar en Windows, Mac OS X, Linux y sistemas Unix. Existe una aplicación independiente y un kit de herramientas de desarrollo que puede integrarse en otras aplicaciones Java.",http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,"Jmol — программа для просмотра структуры молекул в трёх измерениях.Jmol используется как для учебных целей, так и при проведении научных исследований в области молекулярной биологии, химии и биохимии. Программа является свободной и открытой. Она написана на языке Java и потому является кроссплатформенной. Существует как отдельная программа, так и средства для интеграции в другое Java-приложение. Чаще всего программа используется как аплет, встраиваемый в веб-страницу.",http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,"Jmol is an open-source Java viewer for chemical structures in 3D,that does not require 3D acceleration plugins.Jmol returns a 3D representation of a molecule that may be used as a teaching tool, or for research e.g.",http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,"Jmol è un visualizzatore open source che permette di ottenere la struttura molecolare in 3D. Jmol fornisce una rappresentazione in 3D di una molecola che può essere utilizzata come strumento di insegnamento, o in campi di ricerca quali la chimica e la biochimica. È un software scritto in Java e può essere utilizzato su sistemi Windows, Mac OS X, Linux e Unix. Esistono una applicazione stand-alone e un insieme di strumenti di sviluppo che possono essere integrati in altre applicazioni Java.",http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,جمول (بالإنجليزية: Jmol) هو برنامج مفتوح المصدر تم تطويره بلغة الجافا ويستخدم لعرض البنى الكيميائية بشكل ثلاثي الأبعاد.,http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,"Jmol est un logiciel libre de visualisation de structures chimiques en 3D. Il est principalement utilisé par les étudiants, les professeurs et les chercheurs en chimie et en biologie structurale. Il est développé en Java et est multi-plateformes. Ainsi, il fonctionne sous Windows, Mac OS X, Linux et les systèmes Unix.",http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,"Jmol é um visualizador open-source em Java de estruturas químicas em 3D.O Jmol se volta como uma ferramente de representação, em 3D, de uma molécula, que pode ser utilizado como uma ferramenta de ensino, por exemplo, ou para pesquisas em química e bioquímica. É um software livre e aberto, escrito em Java e por isso, o software roda em Windows, Mac OS X, Linux e Unix. Existe uma aplicação autônoma e um kit de ferramentas de desenvolvimento que podem ser integrados em outras aplicações Java.",http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,"Jmol ist ein Programm zur räumlichen Darstellung von Molekülen. Es steht unter der LGPL und wird aktiv entwickelt. Da es in Java programmiert wurde, ist es weitgehend plattformunabhängig. Ein Java-Applet von Jmol findet bei der Darstellung von Molekülen im Webbrowser Verwendung, beispielsweise innerhalb der Protein Data Bank, aber auch auf vielen anderen renommierten Seiten.",http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
ShelXle,Molecular_modelling,http://ewald.ac.chemie.uni-goettingen.de/shelx/index.php,GNU_Lesser_General_Public_License,The program ShelXle is a graphical user interface for the structure refinement program SHELXL. ShelXle combines an editor with syntax highlighting for the SHELXL-associated .ins (input) and .res (output) files with an interactive graphical display for visualization of a three-dimensional structure including the electron density (Fo) and difference density (Fo-Fc) maps.,http://en.wikipedia.org/wiki/ShelXle,Linux,C++
ShelXle,Molecular_modelling,http://ewald.ac.chemie.uni-goettingen.de/shelx/index.php,GNU_Lesser_General_Public_License,The program ShelXle is a graphical user interface for the structure refinement program SHELXL. ShelXle combines an editor with syntax highlighting for the SHELXL-associated .ins (input) and .res (output) files with an interactive graphical display for visualization of a three-dimensional structure including the electron density (Fo) and difference density (Fo-Fc) maps.,http://en.wikipedia.org/wiki/ShelXle,OS_X,C++
ShelXle,Molecular_modelling,http://ewald.ac.chemie.uni-goettingen.de/shelx/index.php,GNU_Lesser_General_Public_License,The program ShelXle is a graphical user interface for the structure refinement program SHELXL. ShelXle combines an editor with syntax highlighting for the SHELXL-associated .ins (input) and .res (output) files with an interactive graphical display for visualization of a three-dimensional structure including the electron density (Fo) and difference density (Fo-Fc) maps.,http://en.wikipedia.org/wiki/ShelXle,Microsoft_Windows,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel ist ein Freie-Software-Projekt, das auf die Schaffung eines plattformübergreifenden Programms samt dazugehöriger Bibliotheken zur Konvertierung chemischer Dateiformate abzielt. Es kann über 90 Formate aus den Gebieten des Molecular Modelling, der Chemie und verwandter Gebiete lesen, schreiben und konvertieren.Es ist unter der GNU GPL lizenziert und für Microsoft Windows, GNU/Linux und Macintosh verfügbar.",http://en.wikipedia.org/wiki/Open_Babel,Microsoft_Windows,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel — свободная химическая экспертная система, в основном используемая для преобразования форматов файлов. Эта программа доступна для UNIX и Windows и распространяется на условиях GNU GPL.OpenBabel, также как и JOELib, основан на библиотеке OELib, которая, в свою очередь, использовала идеи из программы Babel.",http://en.wikipedia.org/wiki/Open_Babel,Linux,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel è un software libero, un sistema esperto chimico usato principalmente per la conversione di formati di file chimici. A causa della forte relazione con l'informatica questo programma appartiene più alla categoria della chemioinformatica rispetto a quella della modellistica molecolare.",http://en.wikipedia.org/wiki/Open_Babel,Android,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel ist ein Freie-Software-Projekt, das auf die Schaffung eines plattformübergreifenden Programms samt dazugehöriger Bibliotheken zur Konvertierung chemischer Dateiformate abzielt. Es kann über 90 Formate aus den Gebieten des Molecular Modelling, der Chemie und verwandter Gebiete lesen, schreiben und konvertieren.Es ist unter der GNU GPL lizenziert und für Microsoft Windows, GNU/Linux und Macintosh verfügbar.",http://en.wikipedia.org/wiki/Open_Babel,Mac_OS,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel — свободная химическая экспертная система, в основном используемая для преобразования форматов файлов. Эта программа доступна для UNIX и Windows и распространяется на условиях GNU GPL.OpenBabel, также как и JOELib, основан на библиотеке OELib, которая, в свою очередь, использовала идеи из программы Babel.",http://en.wikipedia.org/wiki/Open_Babel,Android,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel è un software libero, un sistema esperto chimico usato principalmente per la conversione di formati di file chimici. A causa della forte relazione con l'informatica questo programma appartiene più alla categoria della chemioinformatica rispetto a quella della modellistica molecolare.",http://en.wikipedia.org/wiki/Open_Babel,Linux,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel — свободная химическая экспертная система, в основном используемая для преобразования форматов файлов. Эта программа доступна для UNIX и Windows и распространяется на условиях GNU GPL.OpenBabel, также как и JOELib, основан на библиотеке OELib, которая, в свою очередь, использовала идеи из программы Babel.",http://en.wikipedia.org/wiki/Open_Babel,Mac_OS,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel è un software libero, un sistema esperto chimico usato principalmente per la conversione di formati di file chimici. A causa della forte relazione con l'informatica questo programma appartiene più alla categoria della chemioinformatica rispetto a quella della modellistica molecolare.",http://en.wikipedia.org/wiki/Open_Babel,Microsoft_Windows,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel ist ein Freie-Software-Projekt, das auf die Schaffung eines plattformübergreifenden Programms samt dazugehöriger Bibliotheken zur Konvertierung chemischer Dateiformate abzielt. Es kann über 90 Formate aus den Gebieten des Molecular Modelling, der Chemie und verwandter Gebiete lesen, schreiben und konvertieren.Es ist unter der GNU GPL lizenziert und für Microsoft Windows, GNU/Linux und Macintosh verfügbar.",http://en.wikipedia.org/wiki/Open_Babel,Linux,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel ist ein Freie-Software-Projekt, das auf die Schaffung eines plattformübergreifenden Programms samt dazugehöriger Bibliotheken zur Konvertierung chemischer Dateiformate abzielt. Es kann über 90 Formate aus den Gebieten des Molecular Modelling, der Chemie und verwandter Gebiete lesen, schreiben und konvertieren.Es ist unter der GNU GPL lizenziert und für Microsoft Windows, GNU/Linux und Macintosh verfügbar.",http://en.wikipedia.org/wiki/Open_Babel,Android,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel è un software libero, un sistema esperto chimico usato principalmente per la conversione di formati di file chimici. A causa della forte relazione con l'informatica questo programma appartiene più alla categoria della chemioinformatica rispetto a quella della modellistica molecolare.",http://en.wikipedia.org/wiki/Open_Babel,Mac_OS,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel — свободная химическая экспертная система, в основном используемая для преобразования форматов файлов. Эта программа доступна для UNIX и Windows и распространяется на условиях GNU GPL.OpenBabel, также как и JOELib, основан на библиотеке OELib, которая, в свою очередь, использовала идеи из программы Babel.",http://en.wikipedia.org/wiki/Open_Babel,Microsoft_Windows,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel は フリーソフトウェアであり、主に化学構造ファイルフォーマットを変換するために用いられる化学エキスパートシステムである。情報学との関連が強いため、このプログラムは分子モデリングというよりはケモインフォマティクスに属するものといえる。Windows、UNIX、Mac OSで利用可能で、GNU GPLライセンスのもとで配布されている。このプロジェクトでは、""Open Babelが、クロスプラットフォームなプログラムとして、ユーザーと開発者をともに支援するコミュニティ指向の科学的プロジェクトとなり、ファイル形式とデータの内部変換を含む分子モデリング、化学、その他の多くの関連分野を支援するように設計されたライブラリとなる""ことを目標と掲げている。",http://en.wikipedia.org/wiki/Open_Babel,Mac_OS,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"Le logiciel libre OpenBabel est un système expert principalement utilisé dans des applications de chemo-informatique pour la conversion de fichiers de structures chimiques. Ce logiciel est disponible pour Windows, Unix, et Mac OS.",http://en.wikipedia.org/wiki/Open_Babel,Microsoft_Windows,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"Open Babel is free software, a chemical expert system mainly used for converting chemical file formats. Due to the strong relationship to informatics this program belongs more to the category cheminformatics than to molecular modelling. It is available for Windows, Unix, and Mac OS.",http://en.wikipedia.org/wiki/Open_Babel,Linux,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"Open Babel is free software, a chemical expert system mainly used for converting chemical file formats. Due to the strong relationship to informatics this program belongs more to the category cheminformatics than to molecular modelling. It is available for Windows, Unix, and Mac OS.",http://en.wikipedia.org/wiki/Open_Babel,Android,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"Le logiciel libre OpenBabel est un système expert principalement utilisé dans des applications de chemo-informatique pour la conversion de fichiers de structures chimiques. Ce logiciel est disponible pour Windows, Unix, et Mac OS.",http://en.wikipedia.org/wiki/Open_Babel,Mac_OS,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel は フリーソフトウェアであり、主に化学構造ファイルフォーマットを変換するために用いられる化学エキスパートシステムである。情報学との関連が強いため、このプログラムは分子モデリングというよりはケモインフォマティクスに属するものといえる。Windows、UNIX、Mac OSで利用可能で、GNU GPLライセンスのもとで配布されている。このプロジェクトでは、""Open Babelが、クロスプラットフォームなプログラムとして、ユーザーと開発者をともに支援するコミュニティ指向の科学的プロジェクトとなり、ファイル形式とデータの内部変換を含む分子モデリング、化学、その他の多くの関連分野を支援するように設計されたライブラリとなる""ことを目標と掲げている。",http://en.wikipedia.org/wiki/Open_Babel,Microsoft_Windows,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"Le logiciel libre OpenBabel est un système expert principalement utilisé dans des applications de chemo-informatique pour la conversion de fichiers de structures chimiques. Ce logiciel est disponible pour Windows, Unix, et Mac OS.",http://en.wikipedia.org/wiki/Open_Babel,Android,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel は フリーソフトウェアであり、主に化学構造ファイルフォーマットを変換するために用いられる化学エキスパートシステムである。情報学との関連が強いため、このプログラムは分子モデリングというよりはケモインフォマティクスに属するものといえる。Windows、UNIX、Mac OSで利用可能で、GNU GPLライセンスのもとで配布されている。このプロジェクトでは、""Open Babelが、クロスプラットフォームなプログラムとして、ユーザーと開発者をともに支援するコミュニティ指向の科学的プロジェクトとなり、ファイル形式とデータの内部変換を含む分子モデリング、化学、その他の多くの関連分野を支援するように設計されたライブラリとなる""ことを目標と掲げている。",http://en.wikipedia.org/wiki/Open_Babel,Linux,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"Open Babel is free software, a chemical expert system mainly used for converting chemical file formats. Due to the strong relationship to informatics this program belongs more to the category cheminformatics than to molecular modelling. It is available for Windows, Unix, and Mac OS.",http://en.wikipedia.org/wiki/Open_Babel,Microsoft_Windows,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"Open Babel is free software, a chemical expert system mainly used for converting chemical file formats. Due to the strong relationship to informatics this program belongs more to the category cheminformatics than to molecular modelling. It is available for Windows, Unix, and Mac OS.",http://en.wikipedia.org/wiki/Open_Babel,Mac_OS,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel は フリーソフトウェアであり、主に化学構造ファイルフォーマットを変換するために用いられる化学エキスパートシステムである。情報学との関連が強いため、このプログラムは分子モデリングというよりはケモインフォマティクスに属するものといえる。Windows、UNIX、Mac OSで利用可能で、GNU GPLライセンスのもとで配布されている。このプロジェクトでは、""Open Babelが、クロスプラットフォームなプログラムとして、ユーザーと開発者をともに支援するコミュニティ指向の科学的プロジェクトとなり、ファイル形式とデータの内部変換を含む分子モデリング、化学、その他の多くの関連分野を支援するように設計されたライブラリとなる""ことを目標と掲げている。",http://en.wikipedia.org/wiki/Open_Babel,Android,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"Le logiciel libre OpenBabel est un système expert principalement utilisé dans des applications de chemo-informatique pour la conversion de fichiers de structures chimiques. Ce logiciel est disponible pour Windows, Unix, et Mac OS.",http://en.wikipedia.org/wiki/Open_Babel,Linux,C++
TeraChem,Molecular_modelling,http://petachem.com,"PetaChem, LLC EULA",TeraChem is the first computational chemistry software program written completely from scratch to benefit from the new streaming processors such as Graphics Processing Units (GPUs). The computational algorithms have been completely redesigned to exploit massive parallelism of CUDA-enabled NVIDIA GPUs.,http://en.wikipedia.org/wiki/TeraChem,Linux,CUDA
TeraChem,Molecular_modelling,http://petachem.com,"PetaChem, LLC EULA",TeraChem is the first computational chemistry software program written completely from scratch to benefit from the new streaming processors such as Graphics Processing Units (GPUs). The computational algorithms have been completely redesigned to exploit massive parallelism of CUDA-enabled NVIDIA GPUs.,http://en.wikipedia.org/wiki/TeraChem,X86-64,CUDA
TeraChem,Molecular_modelling,http://petachem.com,"PetaChem, LLC EULA",TeraChem is the first computational chemistry software program written completely from scratch to benefit from the new streaming processors such as Graphics Processing Units (GPUs). The computational algorithms have been completely redesigned to exploit massive parallelism of CUDA-enabled NVIDIA GPUs.,http://en.wikipedia.org/wiki/TeraChem,X86-64,C
TeraChem,Molecular_modelling,http://petachem.com,"PetaChem, LLC EULA",TeraChem is the first computational chemistry software program written completely from scratch to benefit from the new streaming processors such as Graphics Processing Units (GPUs). The computational algorithms have been completely redesigned to exploit massive parallelism of CUDA-enabled NVIDIA GPUs.,http://en.wikipedia.org/wiki/TeraChem,Linux,C
Chemistry Development Kit,Molecular_modelling,http://cdk.sourceforge.net/,GNU_Lesser_General_Public_License,"El Chemistry Development Kit es una biblioteca Java de código abierto para Quimioinformática y Bioinformática. Está disponible para Windows, Unix, y Mac OS. Se distribuye bajo licencia GNU LGPL.",http://en.wikipedia.org/wiki/Chemistry_Development_Kit,Cross-platform,Java
Chemistry Development Kit,Molecular_modelling,http://cdk.sourceforge.net/,GNU_Lesser_General_Public_License,"Chemistry Development Kit, CDK, è una libreria Java open source per la chemioinformatica e la bioinformatica. È disponibile per sistemi Windows, Mac OS X, Linux e Unix. È distribuito sotto licenza GNU LGPL.",http://en.wikipedia.org/wiki/Chemistry_Development_Kit,Cross-platform,Java
Chemistry Development Kit,Molecular_modelling,http://cdk.sourceforge.net/,GNU_Lesser_General_Public_License,"The Chemistry Development Kit is an open-source Java library for Chemoinformatics and Bioinformatics. It is available for Windows, Unix, and Mac OS. It is distributed under the GNU LGPL.",http://en.wikipedia.org/wiki/Chemistry_Development_Kit,Cross-platform,Java
Chemistry Development Kit,Molecular_modelling,http://cdk.sourceforge.net/,GNU_Lesser_General_Public_License,"CDK (Chemistry Development Kit) — библиотека Java-классов для хемоинформатики и биоинформатики, распространяемая на условиях GNU Lesser General Public License.CDK используется во многих программах, в том числе Jmol, JChemPaint и Bioclipse.",http://en.wikipedia.org/wiki/Chemistry_Development_Kit,Cross-platform,Java
Chemistry Development Kit,Molecular_modelling,http://cdk.sourceforge.net/,GNU_Lesser_General_Public_License,"Le Chemistry Development Kit (CDK) est une bibliothèque open source développée en Java pour la Chemo-informatique et la Bio-informatique . Cette bibliothèque est disponible pour les systèmes Windows, Unix, et Mac OS X. CDK est distribué sous licence GNU LGPL.",http://en.wikipedia.org/wiki/Chemistry_Development_Kit,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,"Jmol es un visor de código abierto de estructuras químicas en 3D.Jmol devuelve una representación tridimensional de una molécula que puede usarse como herramienta de enseñanza o para la investigación, por ejemplo en química y bioquímica. Es software libre y de código abierto, escrito en Java y por ello se puede ejecutar en Windows, Mac OS X, Linux y sistemas Unix. Existe una aplicación independiente y un kit de herramientas de desarrollo que puede integrarse en otras aplicaciones Java.",http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,"Jmol — программа для просмотра структуры молекул в трёх измерениях.Jmol используется как для учебных целей, так и при проведении научных исследований в области молекулярной биологии, химии и биохимии. Программа является свободной и открытой. Она написана на языке Java и потому является кроссплатформенной. Существует как отдельная программа, так и средства для интеграции в другое Java-приложение. Чаще всего программа используется как аплет, встраиваемый в веб-страницу.",http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,"Jmol is an open-source Java viewer for chemical structures in 3D,that does not require 3D acceleration plugins.Jmol returns a 3D representation of a molecule that may be used as a teaching tool, or for research e.g.",http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,"Jmol è un visualizzatore open source che permette di ottenere la struttura molecolare in 3D. Jmol fornisce una rappresentazione in 3D di una molecola che può essere utilizzata come strumento di insegnamento, o in campi di ricerca quali la chimica e la biochimica. È un software scritto in Java e può essere utilizzato su sistemi Windows, Mac OS X, Linux e Unix. Esistono una applicazione stand-alone e un insieme di strumenti di sviluppo che possono essere integrati in altre applicazioni Java.",http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,جمول (بالإنجليزية: Jmol) هو برنامج مفتوح المصدر تم تطويره بلغة الجافا ويستخدم لعرض البنى الكيميائية بشكل ثلاثي الأبعاد.,http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,"Jmol est un logiciel libre de visualisation de structures chimiques en 3D. Il est principalement utilisé par les étudiants, les professeurs et les chercheurs en chimie et en biologie structurale. Il est développé en Java et est multi-plateformes. Ainsi, il fonctionne sous Windows, Mac OS X, Linux et les systèmes Unix.",http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,"Jmol é um visualizador open-source em Java de estruturas químicas em 3D.O Jmol se volta como uma ferramente de representação, em 3D, de uma molécula, que pode ser utilizado como uma ferramenta de ensino, por exemplo, ou para pesquisas em química e bioquímica. É um software livre e aberto, escrito em Java e por isso, o software roda em Windows, Mac OS X, Linux e Unix. Existe uma aplicação autônoma e um kit de ferramentas de desenvolvimento que podem ser integrados em outras aplicações Java.",http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
Jmol,Molecular_modelling,www.jmol.org and wiki.jmol.org,GNU_Lesser_General_Public_License,"Jmol ist ein Programm zur räumlichen Darstellung von Molekülen. Es steht unter der LGPL und wird aktiv entwickelt. Da es in Java programmiert wurde, ist es weitgehend plattformunabhängig. Ein Java-Applet von Jmol findet bei der Darstellung von Molekülen im Webbrowser Verwendung, beispielsweise innerhalb der Protein Data Bank, aber auch auf vielen anderen renommierten Seiten.",http://en.wikipedia.org/wiki/Jmol,Cross-platform,Java
ShelXle,Molecular_modelling,http://ewald.ac.chemie.uni-goettingen.de/shelx/index.php,GNU_Lesser_General_Public_License,The program ShelXle is a graphical user interface for the structure refinement program SHELXL. ShelXle combines an editor with syntax highlighting for the SHELXL-associated .ins (input) and .res (output) files with an interactive graphical display for visualization of a three-dimensional structure including the electron density (Fo) and difference density (Fo-Fc) maps.,http://en.wikipedia.org/wiki/ShelXle,Linux,C++
ShelXle,Molecular_modelling,http://ewald.ac.chemie.uni-goettingen.de/shelx/index.php,GNU_Lesser_General_Public_License,The program ShelXle is a graphical user interface for the structure refinement program SHELXL. ShelXle combines an editor with syntax highlighting for the SHELXL-associated .ins (input) and .res (output) files with an interactive graphical display for visualization of a three-dimensional structure including the electron density (Fo) and difference density (Fo-Fc) maps.,http://en.wikipedia.org/wiki/ShelXle,OS_X,C++
ShelXle,Molecular_modelling,http://ewald.ac.chemie.uni-goettingen.de/shelx/index.php,GNU_Lesser_General_Public_License,The program ShelXle is a graphical user interface for the structure refinement program SHELXL. ShelXle combines an editor with syntax highlighting for the SHELXL-associated .ins (input) and .res (output) files with an interactive graphical display for visualization of a three-dimensional structure including the electron density (Fo) and difference density (Fo-Fc) maps.,http://en.wikipedia.org/wiki/ShelXle,Microsoft_Windows,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel ist ein Freie-Software-Projekt, das auf die Schaffung eines plattformübergreifenden Programms samt dazugehöriger Bibliotheken zur Konvertierung chemischer Dateiformate abzielt. Es kann über 90 Formate aus den Gebieten des Molecular Modelling, der Chemie und verwandter Gebiete lesen, schreiben und konvertieren.Es ist unter der GNU GPL lizenziert und für Microsoft Windows, GNU/Linux und Macintosh verfügbar.",http://en.wikipedia.org/wiki/Open_Babel,Microsoft_Windows,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel — свободная химическая экспертная система, в основном используемая для преобразования форматов файлов. Эта программа доступна для UNIX и Windows и распространяется на условиях GNU GPL.OpenBabel, также как и JOELib, основан на библиотеке OELib, которая, в свою очередь, использовала идеи из программы Babel.",http://en.wikipedia.org/wiki/Open_Babel,Linux,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel è un software libero, un sistema esperto chimico usato principalmente per la conversione di formati di file chimici. A causa della forte relazione con l'informatica questo programma appartiene più alla categoria della chemioinformatica rispetto a quella della modellistica molecolare.",http://en.wikipedia.org/wiki/Open_Babel,Android,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel ist ein Freie-Software-Projekt, das auf die Schaffung eines plattformübergreifenden Programms samt dazugehöriger Bibliotheken zur Konvertierung chemischer Dateiformate abzielt. Es kann über 90 Formate aus den Gebieten des Molecular Modelling, der Chemie und verwandter Gebiete lesen, schreiben und konvertieren.Es ist unter der GNU GPL lizenziert und für Microsoft Windows, GNU/Linux und Macintosh verfügbar.",http://en.wikipedia.org/wiki/Open_Babel,Mac_OS,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel — свободная химическая экспертная система, в основном используемая для преобразования форматов файлов. Эта программа доступна для UNIX и Windows и распространяется на условиях GNU GPL.OpenBabel, также как и JOELib, основан на библиотеке OELib, которая, в свою очередь, использовала идеи из программы Babel.",http://en.wikipedia.org/wiki/Open_Babel,Android,C++
OpenBabel,Molecular_modelling,http://openbabel.sourceforge.net,GNU_General_Public_License,"OpenBabel è un software libero, un sistema esperto chimico usato principalmente per la conversione di formati di file chimici. A causa della forte relazione con l'informatica questo programma appartiene più alla categoria della chemioinformatica rispetto a quella della modellistica molecolare.",http://en.wikipedia.org/wiki/Open_Babel,Linux,C++
